rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
06/01/2021,01:12:13.78,111.82,-982.91,264.16,0.67,-3.60,2.50,-137.55,-69.30,-63.75,32.39,133.96,
06/01/2021,01:12:13.78,108.89,-983.89,253.91,0.00,-0.91,1.34,-137.55,-69.30,-63.75,32.20,133.96,
06/01/2021,01:12:13.79,98.14,-967.77,254.39,-0.12,-0.49,1.77,-136.80,-68.55,-63.00,32.39,133.96,
06/01/2021,01:12:13.79,114.26,-965.82,247.07,-0.18,-3.54,0.85,-136.80,-68.55,-63.00,32.44,133.96,
06/01/2021,01:12:13.84,109.38,-976.07,261.23,0.73,2.56,2.62,-138.00,-71.85,-62.40,32.39,133.96,
06/01/2021,01:12:13.85,101.56,-969.24,246.09,0.12,1.34,-0.79,-138.60,-71.25,-63.00,32.29,133.95,
06/01/2021,01:12:13.85,112.30,-968.26,253.91,1.59,-0.61,-0.67,-138.60,-71.25,-63.00,32.25,133.96,
06/01/2021,01:12:13.86,108.40,-972.17,258.30,-0.61,-0.24,2.56,-137.25,-70.35,-62.40,32.39,133.96,
06/01/2021,01:12:13.86,108.89,-973.63,258.79,1.28,0.06,1.65,-137.25,-70.35,-62.40,32.29,133.96,
06/01/2021,01:12:13.88,113.77,-964.36,257.32,0.67,0.06,0.85,-137.55,-70.05,-62.70,32.58,133.96,
06/01/2021,01:12:13.88,97.66,-967.77,251.46,0.98,0.98,-1.46,-137.55,-70.05,-62.70,32.39,133.96,
06/01/2021,01:12:13.89,99.12,-969.24,252.93,0.85,-2.07,-0.49,-137.55,-70.05,-62.70,32.25,133.96,
06/01/2021,01:12:13.89,104.98,-973.14,250.49,0.67,0.98,1.46,-137.10,-70.05,-62.25,32.58,133.96,
06/01/2021,01:12:13.90,104.49,-976.07,264.16,-0.18,-0.91,1.34,-137.10,-70.05,-62.25,32.58,133.96,
06/01/2021,01:12:13.93,106.45,-967.29,270.51,-1.22,-1.22,0.85,-138.75,-69.60,-61.65,32.53,133.95,
06/01/2021,01:12:13.93,118.16,-972.17,257.81,1.10,-0.85,-0.06,-138.75,-69.60,-61.65,32.44,133.95,
06/01/2021,01:12:13.94,99.12,-971.68,267.09,-2.26,0.00,3.90,-138.75,-69.60,-61.65,32.63,133.95,
06/01/2021,01:12:13.94,88.38,-959.96,261.23,0.98,0.00,2.56,-136.35,-70.05,-62.25,32.29,133.95,
06/01/2021,01:12:13.94,100.59,-981.93,249.02,0.24,-1.83,1.22,-136.35,-70.05,-62.25,32.53,133.96,
06/01/2021,01:12:13.95,107.91,-972.66,251.95,-0.24,-1.40,2.01,-136.50,-69.60,-61.65,32.39,133.96,
